split,skill,seed,step,true_half_life,shift_norm,observed_norm,sensor_noise,mode_signal,probe_cost
combined_micro_shift,peg_insert,6,26,10.84440,0.35926,0.44255,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,27,10.88269,0.35650,0.25754,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,28,10.76340,0.36517,0.34965,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,29,10.53166,0.38257,0.36594,0.08200,0.01351,0.09500
combined_micro_shift,peg_insert,6,30,10.64545,0.37393,0.21195,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,31,10.58162,0.37875,0.42592,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,32,10.32307,0.39890,0.36803,0.08200,0.03538,0.09500
combined_micro_shift,peg_insert,6,33,9.92317,0.43212,0.42931,0.08200,0.00918,0.09500
combined_micro_shift,peg_insert,6,34,10.04559,0.42167,0.27897,0.08200,0.07850,0.09500
combined_micro_shift,peg_insert,6,35,9.81612,0.44147,0.55909,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,36,9.94488,0.43025,0.33673,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,37,9.93531,0.43107,0.40053,0.08200,0.06846,0.09500
combined_micro_shift,peg_insert,6,38,9.50798,0.46957,0.50770,0.08200,0.04156,0.09500
combined_micro_shift,peg_insert,6,39,6.94476,0.68570,0.65722,0.08200,0.23214,0.09500
combined_micro_shift,peg_insert,6,40,9.50296,0.47005,0.39093,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,41,9.31238,0.48837,0.39726,0.08200,0.08472,0.09500
combined_micro_shift,peg_insert,6,42,9.33520,0.48614,0.52500,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,43,9.03943,0.51597,0.50901,0.08200,0.20792,0.09500
combined_micro_shift,peg_insert,6,44,9.32249,0.48738,0.53613,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,45,8.93794,0.52666,0.56334,0.08200,0.07065,0.09500
combined_micro_shift,peg_insert,6,46,9.02634,0.51733,0.62418,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,47,9.06272,0.51355,0.27542,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,48,8.88686,0.53213,0.44771,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,49,8.63949,0.55955,0.64427,0.08200,0.07910,0.09500
combined_micro_shift,peg_insert,6,50,8.67485,0.55554,0.46914,0.08200,0.01423,0.09500
combined_micro_shift,peg_insert,6,51,8.32222,0.59711,0.58733,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,52,6.63040,0.76092,0.93234,0.08200,0.18568,0.09500
combined_micro_shift,peg_insert,6,53,7.00491,0.72441,0.68841,0.08200,0.17351,0.09500
combined_micro_shift,peg_insert,6,54,8.13611,0.62050,0.67137,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,55,7.05282,0.71869,0.54866,0.08200,0.17004,0.09500
combined_micro_shift,peg_insert,6,56,6.51571,0.79371,0.81037,0.08200,0.28653,0.09500
combined_micro_shift,peg_insert,6,57,7.93450,0.64708,0.51938,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,58,7.94837,0.64521,0.72617,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,59,7.76379,0.67066,0.61983,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,60,7.64318,0.68796,0.61431,0.08200,0.10465,0.09500
combined_micro_shift,peg_insert,6,61,7.77285,0.66939,0.58658,0.08200,0.07396,0.09500
combined_micro_shift,peg_insert,6,62,7.66979,0.68410,0.62439,0.08200,0.00000,0.09500
combined_micro_shift,peg_insert,6,63,7.56160,0.69998,0.71516,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,0,17.17315,0.11960,0.12988,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,1,11.51048,0.30705,0.18731,0.08200,0.13835,0.09500
combined_micro_shift,cable_route,6,2,17.59164,0.10664,0.09039,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,3,16.46708,0.14298,0.13112,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,4,16.60471,0.13827,0.19155,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,5,16.38439,0.14585,0.11732,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,6,16.90940,0.12811,0.21982,0.08200,0.08135,0.09500
combined_micro_shift,cable_route,6,7,15.38376,0.18301,0.22845,0.08200,0.10313,0.09500
combined_micro_shift,cable_route,6,8,14.97196,0.19975,0.14472,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,9,14.77394,0.20813,0.12051,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,10,14.34100,0.22726,0.23460,0.08200,0.07504,0.09500
combined_micro_shift,cable_route,6,11,14.27018,0.23050,0.21619,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,12,14.16525,0.23536,0.14227,0.08200,0.06537,0.09500
combined_micro_shift,cable_route,6,13,13.82667,0.25154,0.26932,0.08200,0.01382,0.09500
combined_micro_shift,cable_route,6,14,13.83436,0.25117,0.27224,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,15,13.69364,0.25812,0.25646,0.08200,0.01023,0.09500
combined_micro_shift,cable_route,6,16,13.16883,0.28537,0.23242,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,17,13.09132,0.28958,0.30223,0.08200,0.00656,0.09500
combined_micro_shift,cable_route,6,18,12.59591,0.31770,0.42782,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,19,12.95456,0.29712,0.42168,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,20,12.54213,0.32089,0.42147,0.08200,0.08157,0.09500
combined_micro_shift,cable_route,6,21,12.58253,0.31849,0.33392,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,22,12.29651,0.33580,0.26597,0.08200,0.02365,0.09500
combined_micro_shift,cable_route,6,23,12.49100,0.32394,0.27553,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,24,11.92947,0.35922,0.25386,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,25,11.94525,0.35819,0.28535,0.08200,0.06042,0.09500
combined_micro_shift,cable_route,6,26,12.39557,0.32971,0.27200,0.08200,0.04494,0.09500
combined_micro_shift,cable_route,6,27,11.92174,0.35973,0.44443,0.08200,0.00856,0.09500
combined_micro_shift,cable_route,6,28,12.04251,0.35186,0.41961,0.08200,0.10762,0.09500
combined_micro_shift,cable_route,6,29,11.57283,0.38341,0.41958,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,30,11.27270,0.40494,0.44537,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,31,11.55963,0.38433,0.36267,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,32,11.04701,0.42191,0.54815,0.08200,0.01674,0.09500
combined_micro_shift,cable_route,6,33,11.38254,0.39693,0.41712,0.08200,0.01035,0.09500
combined_micro_shift,cable_route,6,34,11.03037,0.42319,0.33444,0.08200,0.04093,0.09500
combined_micro_shift,cable_route,6,35,11.34225,0.39985,0.45182,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,36,10.76106,0.44443,0.47757,0.08200,0.03207,0.09500
combined_micro_shift,cable_route,6,37,8.32190,0.61136,0.67990,0.08200,0.24907,0.09500
combined_micro_shift,cable_route,6,38,11.01639,0.42427,0.43605,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,39,10.36035,0.47808,0.38922,0.08200,0.00784,0.09500
combined_micro_shift,cable_route,6,40,10.50785,0.46539,0.50824,0.08200,0.00257,0.09500
combined_micro_shift,cable_route,6,41,10.53484,0.46311,0.44136,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,42,10.32081,0.48154,0.44254,0.08200,0.04319,0.09500
combined_micro_shift,cable_route,6,43,10.46739,0.46884,0.46209,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,44,10.12599,0.49899,0.43534,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,45,10.19417,0.49281,0.47827,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,46,9.80143,0.52960,0.43520,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,47,9.81321,0.52846,0.55272,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,48,9.83352,0.52649,0.57029,0.08200,0.08757,0.09500
combined_micro_shift,cable_route,6,49,9.70251,0.53934,0.66968,0.08200,0.07214,0.09500
combined_micro_shift,cable_route,6,50,9.74341,0.53529,0.63105,0.08200,0.02616,0.09500
combined_micro_shift,cable_route,6,51,9.51732,0.55812,0.64652,0.08200,0.05769,0.09500
combined_micro_shift,cable_route,6,52,9.38852,0.57161,0.59006,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,53,9.10853,0.60226,0.55026,0.08200,0.03869,0.09500
combined_micro_shift,cable_route,6,54,6.63145,0.84859,0.64980,0.08200,0.44325,0.09500
combined_micro_shift,cable_route,6,55,9.20513,0.59148,0.51978,0.08200,0.10573,0.09500
combined_micro_shift,cable_route,6,56,6.73408,0.84762,0.88926,0.08200,0.23282,0.09500
combined_micro_shift,cable_route,6,57,9.09069,0.60428,0.56011,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,58,8.71926,0.64815,0.66847,0.08200,0.04635,0.09500
combined_micro_shift,cable_route,6,59,8.82362,0.63545,0.64581,0.08200,0.03811,0.09500
combined_micro_shift,cable_route,6,60,8.58923,0.66440,0.62425,0.08200,0.03172,0.09500
combined_micro_shift,cable_route,6,61,8.51409,0.67402,0.72399,0.08200,0.00000,0.09500
combined_micro_shift,cable_route,6,62,8.45995,0.68106,0.71336,0.08200,0.03827,0.09500
combined_micro_shift,cable_route,6,63,6.16778,0.95666,0.79648,0.08200,0.37382,0.09500
combined_micro_shift,pick_place,7,0,22.84615,0.13325,0.12469,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,1,22.27464,0.14758,0.18064,0.08200,0.03593,0.09500
combined_micro_shift,pick_place,7,2,21.69348,0.16294,0.16637,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,3,21.49644,0.16833,0.24146,0.08200,0.00936,0.09500
combined_micro_shift,pick_place,7,4,21.27906,0.17440,0.18527,0.08200,0.08389,0.09500
combined_micro_shift,pick_place,7,5,20.97612,0.18306,0.18270,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,6,20.68876,0.19152,0.15104,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,7,20.07286,0.21045,0.16282,0.08200,0.06485,0.09500
combined_micro_shift,pick_place,7,8,19.67724,0.22324,0.17489,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,9,18.78492,0.25405,0.24044,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,10,18.46494,0.26583,0.38290,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,11,18.41629,0.26766,0.29958,0.08200,0.08983,0.09500
combined_micro_shift,pick_place,7,12,18.30748,0.27178,0.26499,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,13,18.06546,0.28112,0.28406,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,14,18.06592,0.28110,0.17599,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,15,17.44384,0.30630,0.20421,0.08200,0.01342,0.09500
combined_micro_shift,pick_place,7,16,17.96494,0.28507,0.28525,0.08200,0.02736,0.09500
combined_micro_shift,pick_place,7,17,17.15986,0.31841,0.33812,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,18,17.18095,0.31750,0.26784,0.08200,0.00624,0.09500
combined_micro_shift,pick_place,7,19,17.37637,0.30914,0.32061,0.08200,0.05736,0.09500
combined_micro_shift,pick_place,7,20,16.95027,0.32761,0.32871,0.08200,0.07395,0.09500
combined_micro_shift,pick_place,7,21,17.23726,0.31507,0.30916,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,22,16.45568,0.35025,0.37206,0.08200,0.10768,0.09500
combined_micro_shift,pick_place,7,23,16.30953,0.35720,0.30841,0.08200,0.05950,0.09500
combined_micro_shift,pick_place,7,24,17.03205,0.32399,0.24085,0.08200,0.02031,0.09500
combined_micro_shift,pick_place,7,25,16.96831,0.32681,0.44168,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,26,13.48339,0.48879,0.50433,0.08200,0.16814,0.09500
combined_micro_shift,pick_place,7,27,16.05897,0.36941,0.41790,0.08200,0.06401,0.09500
combined_micro_shift,pick_place,7,28,16.28397,0.35843,0.44796,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,29,16.09783,0.36749,0.43691,0.08200,0.00996,0.09500
combined_micro_shift,pick_place,7,30,16.36704,0.35445,0.32279,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,31,16.14693,0.36508,0.47590,0.08200,0.01957,0.09500
combined_micro_shift,pick_place,7,32,16.61483,0.34282,0.24855,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,33,15.95250,0.37472,0.40210,0.08200,0.10631,0.09500
combined_micro_shift,pick_place,7,34,12.56347,0.55353,0.50394,0.08200,0.29462,0.09500
combined_micro_shift,pick_place,7,35,15.33858,0.40675,0.44891,0.08200,0.06209,0.09500
combined_micro_shift,pick_place,7,36,15.86300,0.37923,0.37079,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,37,15.28657,0.40958,0.48904,0.08200,0.02416,0.09500
combined_micro_shift,pick_place,7,38,14.91284,0.43051,0.50587,0.08200,0.05517,0.09500
combined_micro_shift,pick_place,7,39,15.39486,0.40370,0.36932,0.08200,0.03360,0.09500
combined_micro_shift,pick_place,7,40,14.83081,0.43524,0.42913,0.08200,0.07158,0.09500
combined_micro_shift,pick_place,7,41,14.68983,0.44350,0.43551,0.08200,0.09967,0.09500
combined_micro_shift,pick_place,7,42,14.66526,0.44496,0.48586,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,43,14.87517,0.43267,0.55021,0.08200,0.04547,0.09500
combined_micro_shift,pick_place,7,44,11.78041,0.62492,0.66565,0.08200,0.27306,0.09500
combined_micro_shift,pick_place,7,45,14.05853,0.48253,0.43901,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,46,12.46228,0.57700,0.56344,0.08200,0.25095,0.09500
combined_micro_shift,pick_place,7,47,14.15828,0.47613,0.49616,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,48,13.59561,0.51344,0.51162,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,49,13.13663,0.54625,0.50671,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,50,12.97810,0.55812,0.52741,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,51,13.24625,0.53821,0.50631,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,52,9.94095,0.80090,0.76457,0.08200,0.32989,0.09500
combined_micro_shift,pick_place,7,53,12.83151,0.56936,0.67806,0.08200,0.10234,0.09500
combined_micro_shift,pick_place,7,54,12.98900,0.55730,0.53141,0.08200,0.00398,0.09500
combined_micro_shift,pick_place,7,55,9.89538,0.81085,0.84848,0.08200,0.53076,0.09500
combined_micro_shift,pick_place,7,56,12.26392,0.61540,0.62226,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,57,12.16261,0.62407,0.67113,0.08200,0.08655,0.09500
combined_micro_shift,pick_place,7,58,11.89194,0.64796,0.53330,0.08200,0.12740,0.09500
combined_micro_shift,pick_place,7,59,11.83008,0.65358,0.58887,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,60,11.59856,0.67512,0.68988,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,61,11.01893,0.73302,0.74125,0.08200,0.10295,0.09500
combined_micro_shift,pick_place,7,62,11.14148,0.72027,0.70117,0.08200,0.00000,0.09500
combined_micro_shift,pick_place,7,63,11.29017,0.70518,0.52471,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,0,18.93200,0.11391,0.22215,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,1,19.14040,0.10804,0.14874,0.08200,0.06118,0.09500
combined_micro_shift,door_pull,7,2,18.94050,0.11367,0.14252,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,3,17.80751,0.14798,0.14839,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,4,17.09188,0.17199,0.26518,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,5,17.20502,0.16806,0.09564,0.08200,0.01482,0.09500
combined_micro_shift,door_pull,7,6,16.16755,0.20615,0.22907,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,7,16.73247,0.18482,0.16430,0.08200,0.04594,0.09500
combined_micro_shift,door_pull,7,8,16.06599,0.21014,0.23864,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,9,15.92450,0.21579,0.26625,0.08200,0.08701,0.09500
combined_micro_shift,door_pull,7,10,15.64984,0.22705,0.23341,0.08200,0.06078,0.09500
combined_micro_shift,door_pull,7,11,15.38158,0.23843,0.28150,0.08200,0.05440,0.09500
combined_micro_shift,door_pull,7,12,14.53311,0.27719,0.34486,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,13,14.70545,0.26896,0.22720,0.08200,0.02160,0.09500
combined_micro_shift,door_pull,7,14,14.95437,0.25740,0.19758,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,15,14.11208,0.29816,0.28254,0.08200,0.04934,0.09500
combined_micro_shift,door_pull,7,16,14.49742,0.27892,0.13121,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,17,14.10263,0.29864,0.36206,0.08200,0.03894,0.09500
combined_micro_shift,door_pull,7,18,13.61456,0.32460,0.30377,0.08200,0.11366,0.09500
combined_micro_shift,door_pull,7,19,11.55378,0.41027,0.34587,0.08200,0.11804,0.09500
combined_micro_shift,door_pull,7,20,13.44580,0.33402,0.33523,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,21,13.32530,0.34089,0.33224,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,22,13.27236,0.34394,0.33160,0.08200,0.08739,0.09500
combined_micro_shift,door_pull,7,23,13.24357,0.34562,0.44056,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,24,13.14069,0.35165,0.25454,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,25,13.00985,0.35947,0.35811,0.08200,0.01687,0.09500
combined_micro_shift,door_pull,7,26,12.87213,0.36787,0.38440,0.08200,0.08546,0.09500
combined_micro_shift,door_pull,7,27,12.73826,0.37621,0.43041,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,28,12.51427,0.39056,0.31929,0.08200,0.20899,0.09500
combined_micro_shift,door_pull,7,29,12.64468,0.38214,0.38304,0.08200,0.05654,0.09500
combined_micro_shift,door_pull,7,30,12.71917,0.37741,0.33885,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,31,12.22141,0.41011,0.40359,0.08200,0.04482,0.09500
combined_micro_shift,door_pull,7,32,12.18579,0.41256,0.41280,0.08200,0.05639,0.09500
combined_micro_shift,door_pull,7,33,8.69498,0.64998,0.59068,0.08200,0.30678,0.09500
combined_micro_shift,door_pull,7,34,10.11574,0.53144,0.45019,0.08200,0.16575,0.09500
combined_micro_shift,door_pull,7,35,11.97855,0.42706,0.45358,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,36,7.82257,0.75316,0.73030,0.08200,0.38349,0.09500
combined_micro_shift,door_pull,7,37,11.82246,0.43831,0.44078,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,38,11.95550,0.42870,0.39958,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,39,11.49923,0.46259,0.34860,0.08200,0.01004,0.09500
combined_micro_shift,door_pull,7,40,9.60155,0.57964,0.58969,0.08200,0.17517,0.09500
combined_micro_shift,door_pull,7,41,11.27747,0.48006,0.45825,0.08200,0.04870,0.09500
combined_micro_shift,door_pull,7,42,11.02668,0.50065,0.48521,0.08200,0.05531,0.09500
combined_micro_shift,door_pull,7,43,11.09028,0.49534,0.49659,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,44,10.98247,0.50438,0.51263,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,45,10.99687,0.50317,0.52132,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,46,11.01013,0.50205,0.46251,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,47,10.81824,0.51850,0.50303,0.08200,0.00905,0.09500
combined_micro_shift,door_pull,7,48,10.51181,0.54602,0.60306,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,49,10.11939,0.58370,0.63871,0.08200,0.01638,0.09500
combined_micro_shift,door_pull,7,50,10.23506,0.57229,0.55071,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,51,10.02172,0.59353,0.47743,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,52,9.94948,0.60093,0.62668,0.08200,0.02820,0.09500
combined_micro_shift,door_pull,7,53,9.88777,0.60734,0.60921,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,54,9.75246,0.62167,0.72734,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,55,9.72690,0.62442,0.62197,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,56,9.55406,0.64341,0.53168,0.08200,0.05569,0.09500
combined_micro_shift,door_pull,7,57,9.45645,0.65445,0.73288,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,58,7.38051,0.86868,0.87024,0.08200,0.19518,0.09500
combined_micro_shift,door_pull,7,59,9.47430,0.65241,0.79522,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,60,9.04426,0.70367,0.79740,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,61,9.27308,0.67580,0.65540,0.08200,0.12396,0.09500
combined_micro_shift,door_pull,7,62,8.95201,0.71530,0.74232,0.08200,0.00000,0.09500
combined_micro_shift,door_pull,7,63,8.85071,0.72836,0.60911,0.08200,0.08470,0.09500
combined_micro_shift,drawer_slide,7,0,19.23841,0.14956,0.10323,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,1,18.84808,0.16147,0.17835,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,2,18.64386,0.16790,0.15073,0.08200,0.02977,0.09500
combined_micro_shift,drawer_slide,7,3,18.19074,0.18268,0.21793,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,4,17.97902,0.18984,0.23942,0.08200,0.08700,0.09500
combined_micro_shift,drawer_slide,7,5,18.45625,0.17393,0.14051,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,6,17.14335,0.21984,0.12722,0.08200,0.00801,0.09500
combined_micro_shift,drawer_slide,7,7,17.03027,0.22412,0.31048,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,8,16.95069,0.22717,0.25480,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,9,16.76721,0.23432,0.21981,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,10,15.79339,0.27500,0.35361,0.08200,0.01011,0.09500
combined_micro_shift,drawer_slide,7,11,16.52852,0.24385,0.26344,0.08200,0.07602,0.09500
combined_micro_shift,drawer_slide,7,12,15.75380,0.27676,0.22507,0.08200,0.00831,0.09500
combined_micro_shift,drawer_slide,7,13,15.58197,0.28451,0.34317,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,14,15.29576,0.29779,0.23559,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,15,15.67537,0.28028,0.29247,0.08200,0.00179,0.09500
combined_micro_shift,drawer_slide,7,16,15.66906,0.28056,0.21754,0.08200,0.04031,0.09500
combined_micro_shift,drawer_slide,7,17,15.01298,0.31142,0.25910,0.08200,0.03352,0.09500
combined_micro_shift,drawer_slide,7,18,15.24731,0.30009,0.26762,0.08200,0.06617,0.09500
combined_micro_shift,drawer_slide,7,19,14.98751,0.31267,0.29740,0.08200,0.08943,0.09500
combined_micro_shift,drawer_slide,7,20,14.80525,0.32176,0.29556,0.08200,0.03148,0.09500
combined_micro_shift,drawer_slide,7,21,14.83428,0.32030,0.31024,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,22,10.03675,0.59143,0.63011,0.08200,0.33955,0.09500
combined_micro_shift,drawer_slide,7,23,14.43978,0.34067,0.35239,0.08200,0.04873,0.09500
combined_micro_shift,drawer_slide,7,24,14.25428,0.35064,0.48869,0.08200,0.04145,0.09500
combined_micro_shift,drawer_slide,7,25,13.92896,0.36877,0.40564,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,26,11.09352,0.51637,0.43172,0.08200,0.15293,0.09500
combined_micro_shift,drawer_slide,7,27,14.25064,0.35084,0.38372,0.08200,0.03393,0.09500
combined_micro_shift,drawer_slide,7,28,14.15823,0.35591,0.34593,0.08200,0.05326,0.09500
combined_micro_shift,drawer_slide,7,29,13.38615,0.40098,0.42381,0.08200,0.02946,0.09500
combined_micro_shift,drawer_slide,7,30,13.41676,0.39910,0.41029,0.08200,0.02738,0.09500
combined_micro_shift,drawer_slide,7,31,13.63278,0.38603,0.32133,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,32,13.94456,0.36788,0.32392,0.08200,0.01589,0.09500
combined_micro_shift,drawer_slide,7,33,13.25714,0.40902,0.31970,0.08200,0.09745,0.09500
combined_micro_shift,drawer_slide,7,34,13.03966,0.42294,0.50435,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,35,13.32842,0.40456,0.45680,0.08200,0.03255,0.09500
combined_micro_shift,drawer_slide,7,36,12.88429,0.43317,0.42172,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,37,12.92344,0.43057,0.53229,0.08200,0.03247,0.09500
combined_micro_shift,drawer_slide,7,38,12.50287,0.45937,0.47098,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,39,12.60872,0.45194,0.54653,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,40,12.37048,0.46884,0.45817,0.08200,0.00216,0.09500
combined_micro_shift,drawer_slide,7,41,12.23433,0.47879,0.53205,0.08200,0.07055,0.09500
combined_micro_shift,drawer_slide,7,42,12.08953,0.48963,0.54620,0.08200,0.05070,0.09500
combined_micro_shift,drawer_slide,7,43,12.01045,0.49565,0.44528,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,44,12.00817,0.49583,0.60826,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,45,8.25551,0.81883,0.92517,0.08200,0.35642,0.09500
combined_micro_shift,drawer_slide,7,46,9.52735,0.68244,0.54927,0.08200,0.19641,0.09500
combined_micro_shift,drawer_slide,7,47,11.15307,0.56647,0.56072,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,48,11.09165,0.57196,0.60919,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,49,11.29984,0.55358,0.60794,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,50,10.72620,0.60594,0.62891,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,51,10.79902,0.59899,0.61626,0.08200,0.02778,0.09500
combined_micro_shift,drawer_slide,7,52,10.58106,0.62009,0.67439,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,53,10.52465,0.62570,0.61917,0.08200,0.02238,0.09500
combined_micro_shift,drawer_slide,7,54,10.34532,0.64392,0.59004,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,55,10.41732,0.63653,0.60606,0.08200,0.00000,0.09500
combined_micro_shift,drawer_slide,7,56,8.84303,0.78467,0.80076,0.08200,0.15153,0.09500
